#             ra            dec     g_final[0]     g_final[1]        w_final       Sc_final       rg_final        z_final           mask
       6.9751147     -55.961467     0.08063657   -0.043672013      2.1739137  3.5493528e-10      4.6255105           1.02             11
       6.9762562     -55.956548    -0.23950368    0.054973726      2.1129076   2.763326e-10      4.0959708          0.662           1001
        6.972977      -55.91333     0.74632389     0.23616955      1.2658126  3.0723792e-10      3.6302663          0.767          10100
       6.9735182     -55.935122    -0.12954314     0.23213502      2.5177882  3.5281435e-10      4.7028588          1.006             11
       6.9726727     -55.970957    -0.15320547    -0.58822974      2.2865364       3.55e-10      4.6564759           1.02             11
       6.9723827     -55.964753    -0.21973255   -0.039520392      1.6263475       3.55e-10       4.540446           1.02             11
       6.9687882     -55.956307    -0.58796375    -0.69566482      2.1057794  3.4836129e-10      4.3169679          0.976           1010
       6.9764982     -55.927298    -0.22949263     0.11236415      2.4855341  3.5567083e-10      4.7669814          1.025             11
        6.968886     -55.950438    -0.45616259    -0.21945198      2.0217281  3.6692233e-10      4.1157322          1.113           1010
        6.968757     -55.963358    -0.91985791   -0.086917162       1.913437  3.5629778e-10      4.5448604           1.03            110
       6.9734733     -55.939225    -0.20677691    -0.44627981      2.5177882  3.4812687e-10       4.680897          0.974             11
       6.9754523      -55.95013    -0.12477271     0.13898938      1.3925302       3.55e-10      4.5294387           1.02             11
       6.9745858     -55.977275     0.31472701    -0.21055163      2.0955831       3.55e-10      4.5524777           1.02             11
       6.9739747      -55.95421  -0.0011535819    0.060935058      1.1748873       3.55e-10       4.560624           1.02             11
       6.9718538     -55.967512     0.85724282   -0.012198747      1.9572718       3.55e-10      4.6614434           1.02             11
       6.9748982     -55.947312     0.21371748    -0.39873324      1.7304012       3.55e-10      4.6511346           1.02             11
       6.9773228     -55.978857     0.26211228     0.10608753      1.6782242       3.55e-10      4.2697434           1.02           1001
       6.9739938     -55.963308    -0.54300947     0.10757942      1.1073334       3.55e-10      4.5676524           1.02             11
       6.9700285     -55.923758     0.43293374     0.30524143      2.1057794  2.4691596e-10      4.1567451          0.586           1010
       6.9750698     -55.965565    0.011668779    0.069115693      1.9755578       3.55e-10       4.616582           1.02             11
       6.9754977     -55.928223    -0.36629954     0.26930266      1.2051144       3.55e-10      4.1950701           1.02           1001
       6.9722787     -55.964057     0.57079533    -0.19619168      2.5177882       3.55e-10      4.6215218           1.02             11
        6.974036     -55.930705     0.32635772    -0.28803423      1.2593227       3.55e-10      4.5682186           1.02             11
       6.9742858     -55.954387    -0.14780227   -0.057518226      1.4049625       3.55e-10      4.5906334           1.02             11
        6.973135     -55.943995    -0.28769951   -0.028478507      2.5177882  3.0735215e-10      4.5379796          0.767             11
        6.974132     -55.940513     -0.3343601    0.004259003      2.5177882       3.55e-10      4.5314099           1.02             11
       6.9731183     -55.939488     0.34178626     -0.3775568     0.92137865       3.55e-10      4.5939481           1.02             11
       6.9724857     -55.965883    -0.55363846    -0.17283388      2.2906628       3.55e-10      4.6154896           1.02             11
       6.9750053      -55.95094     0.35284476    -0.36819025      1.1317937       3.55e-10      4.5644059           1.02             11
       6.9711027     -55.954888   -0.031681879     -0.2590247      2.1057794    3.57868e-10      3.9589363          1.041           1010
       6.9735783     -55.939847    0.029632716    0.031588964      2.1129076   3.500614e-10      4.2733365          0.987           1001
        6.975412     -55.954673    -0.60050263   -0.088801288      2.2202275       3.55e-10      4.5499737           1.02             11
       6.9733157     -55.954448    -0.44327587     -0.7119147      1.8401714       3.55e-10      4.5477405           1.02             11
        6.974035     -55.929915    0.011318113    0.081421563      2.5177882  3.3547967e-10      4.7340939          0.898             11
       6.9738303     -55.972282    -0.11476291   -0.038753877      1.9918935       3.55e-10      4.6809792           1.02             11
        6.973149     -55.947273    -0.29345574    -0.29040647      2.5177882  3.6763036e-10      4.5329129           1.12             11
       6.9734928     -55.947357    -0.44407623   -0.047907988     0.84772981       3.55e-10      4.5762931           1.02             11
       6.9745085      -55.93877     0.43279589   -0.028831182      1.9558544       3.55e-10      4.6546645           1.02             11
       6.9734767     -55.955985   -0.010338475    -0.46287317      2.5177882       3.55e-10      4.6394472           1.02             11
       6.9739273     -55.928288     0.44153719     -0.3163838      2.5177882  3.2998255e-10      4.5787947           0.87             11
       6.9730707     -55.940175     0.13734201    -0.11810725      1.3254656       3.55e-10      4.5852602           1.02             11
        6.974669     -55.959618     0.28248984     -0.2712023      0.8618646       3.55e-10      4.6176417           1.02             11
       6.9740197     -55.938565     0.14669416    -0.21071852     0.75470991       3.55e-10      4.5612821           1.02             11
       6.9757335     -55.924863     0.11805058     0.18067795      2.2530701       3.55e-10      4.5405454           1.02             11
       6.9736567      -55.96195     0.49320057   -0.076469085      1.2089394       3.55e-10      4.5842531           1.02             11
       6.9762582     -55.932323    -0.23677695     0.39327835      2.5177882  3.4658158e-10      4.5669455          0.964             11
       6.9743502     -55.935575    -0.19091244     0.20791236      2.0207884       3.55e-10       4.664573           1.02             11
       6.9757513      -55.93122    -0.28885041     0.15526557      1.4175206       3.55e-10      4.6028581           1.02             11
        6.972731     -55.958398     0.58193836     0.38930663      2.3389885       3.55e-10      4.6236442           1.02             11
       6.9710477     -55.956602    0.010967292      0.2337835      1.9868773  3.7004901e-10      4.3758336           1.14           1010
       6.9726787     -55.946193    -0.38132783    -0.24515902      1.5751563       3.55e-10      4.7623209           1.02             11
       6.9750278     -55.964002     0.72207511    -0.10234205     0.90355607       3.55e-10      4.6125966           1.02             11
       6.9732328     -55.954372    -0.36134013     0.17369702      2.5177882  3.4046768e-10       4.590758          0.927             11
        6.973888     -55.909723    0.054609477    -0.53567395      1.5013546   3.325126e-10      2.8588542          0.882           1100
       6.9749988     -55.922033  -0.0086008801   -0.011281927      1.9334021       3.55e-10      4.5892392           1.02             11
        6.976555     -55.927345     0.67090327     0.15251094      1.6587806       3.55e-10       4.589185           1.02             11
       6.9775708     -55.981118     0.39695632    0.095525579      1.9519703       3.55e-10      4.2035957           1.02           1001
       6.9760952     -55.932202    -0.50937184    -0.25815142      1.9295764       3.55e-10      4.6457979           1.02             11
       6.9723225     -55.969622     0.27965951     -0.1691039      2.1706281  3.6954624e-10       4.545517          1.136             11
       6.9732133     -55.939828    -0.26925212    -0.23081153      2.2862544       3.55e-10      4.5516458           1.02             11
         6.97306     -55.958423   -0.021361306   0.0043513647      2.5177882  3.6644167e-10      4.6236652           1.11             11
       6.9787102     -55.960617    -0.39017688    -0.20726689      1.9668258       3.55e-10      4.2248615           1.02           1001
       6.9730458     -55.946553     -0.3938083    -0.24029358     0.71433451       3.55e-10      4.5904138           1.02             11
       6.9762248     -55.924918    0.098197895    0.074640757      1.7723904       3.55e-10      4.6125391           1.02             11
         6.97045     -55.950403     0.65582568    -0.16523158      2.0280889    3.63989e-10      4.2109326          1.089           1010
        6.973511     -55.957337    0.095042003     -0.2174081      2.1316285  3.1511595e-10      4.6352439            0.8             11
       6.9723345      -55.96447    -0.42033033    -0.30558077      2.1514665       3.55e-10       4.540921           1.02             11
